fecha,anio_hecho,mes_num,nombre_municipio,estrato,sexo_victima,sexo_agresor,naturaleza,nat_viosex,rango_edad,casos,anio_mes
2022-01-24,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,25-34,2,2022-01
2022-01-24,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-01
2022-01-24,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,12-18,1,2022-01
2022-01-24,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-24,2022,1,Medellin,2,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-01
2022-01-24,2022,1,Medellin,2,M,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-24,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-24,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-24,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-24,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-24,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,54-65,1,2022-01
2022-01-24,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,65+,1,2022-01
2022-01-24,2022,1,Medellin,Sin Dato,M,M,Otro/Desconocido,Acceso carnal,54-65,1,2022-01
2022-01-25,2022,1,Medellin,1,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-25,2022,1,Medellin,2,F,F,Negligencia y Abandono,No Aplica,2-7,1,2022-01
2022-01-25,2022,1,Medellin,2,F,F,Violencia Física,No Aplica,7-12,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,35-44,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,12-18,1,2022-01
2022-01-25,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-25,2022,1,Medellin,2,M,F,Violencia Física,No Aplica,7-12,1,2022-01
2022-01-25,2022,1,Medellin,2,M,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Otro/Desconocido,Acoso sexual,2-7,1,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,25-34,2,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-25,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,45-54,1,2022-01
2022-01-25,2022,1,Medellin,4,M,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-01
2022-01-25,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-25,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2022-01
2022-01-26,2022,1,Medellin,1,F,F,Negligencia y Abandono,No Aplica,12-18,1,2022-01
2022-01-26,2022,1,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-26,2022,1,Medellin,1,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-26,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,0-2,1,2022-01
2022-01-26,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-01
2022-01-26,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,35-44,1,2022-01
2022-01-26,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,0-2,1,2022-01
2022-01-26,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-26,2022,1,Medellin,2,M,F,Otro/Desconocido,Actos sexuales,12-18,1,2022-01
2022-01-26,2022,1,Medellin,2,M,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-26,2022,1,Medellin,2,M,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-26,2022,1,Medellin,3,F,M,Otro/Desconocido,Acoso sexual,12-18,1,2022-01
2022-01-26,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-26,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-26,2022,1,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,18-24,1,2022-01
2022-01-27,2022,1,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-27,2022,1,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-27,2022,1,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-27,2022,1,Medellin,1,F,M,Violencia Física,No Aplica,18-24,2,2022-01
2022-01-27,2022,1,Medellin,1,M,F,Violencia Física,No Aplica,12-18,1,2022-01
2022-01-27,2022,1,Medellin,1,M,M,Violencia Psicológica,No Aplica,2-7,1,2022-01
2022-01-27,2022,1,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,7-12,1,2022-01
2022-01-27,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,0-2,1,2022-01
2022-01-27,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,18-24,1,2022-01
2022-01-27,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-01
2022-01-27,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,45-54,1,2022-01
2022-01-27,2022,1,Medellin,2,M,F,Violencia Física,No Aplica,65+,1,2022-01
2022-01-27,2022,1,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,35-44,1,2022-01
2022-01-27,2022,1,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,45-54,1,2022-01
2022-01-27,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-27,2022,1,Medellin,3,M,M,Violencia Física,No Aplica,2-7,1,2022-01
2022-01-27,2022,1,Medellin,4,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-27,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,7-12,1,2022-01
2022-01-27,2022,1,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,7-12,1,2022-01
2022-01-28,2022,1,Medellin,1,F,F,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-28,2022,1,Medellin,1,F,F,Violencia Física,No Aplica,54-65,1,2022-01
2022-01-28,2022,1,Medellin,2,F,F,Negligencia y Abandono,No Aplica,2-7,1,2022-01
2022-01-28,2022,1,Medellin,2,F,F,Violencia Física,No Aplica,12-18,1,2022-01
2022-01-28,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-28,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-01
2022-01-28,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-28,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-28,2022,1,Medellin,2,M,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-28,2022,1,Medellin,3,F,M,Otro/Desconocido,Acoso sexual,7-12,1,2022-01
2022-01-28,2022,1,Medellin,3,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-01
2022-01-28,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,25-34,2,2022-01
2022-01-28,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-28,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-01
2022-01-29,2022,1,Medellin,1,M,M,Otro/Desconocido,Actos sexuales,45-54,1,2022-01
2022-01-29,2022,1,Medellin,2,F,F,Otro/Desconocido,Acoso sexual,12-18,1,2022-01
2022-01-29,2022,1,Medellin,2,F,F,Otro/Desconocido,Actos sexuales,12-18,1,2022-01
2022-01-29,2022,1,Medellin,2,F,F,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,18-24,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,25-34,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-29,2022,1,Medellin,2,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-01
2022-01-29,2022,1,Medellin,2,M,F,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-29,2022,1,Medellin,2,M,M,Otro/Desconocido,Acoso sexual,2-7,1,2022-01
2022-01-29,2022,1,Medellin,2,M,M,Otro/Desconocido,Acoso sexual,7-12,1,2022-01
2022-01-29,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-29,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-29,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,2-7,1,2022-01
2022-01-29,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-29,2022,1,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-01
2022-01-30,2022,1,Medellin,2,M,F,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-30,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-30,2022,1,Medellin,Sin Dato,M,M,Negligencia y Abandono,No Aplica,12-18,1,2022-01
2022-01-31,2022,1,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-01
2022-01-31,2022,1,Medellin,1,F,M,Otro/Desconocido,Otras violencias sexuales,7-12,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Otro/Desconocido,Explotación sexual,7-12,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,25-34,5,2022-01
2022-01-31,2022,1,Medellin,2,F,M,Violencia Física,No Aplica,54-65,1,2022-01
2022-01-31,2022,1,Medellin,2,M,M,Violencia Física,No Aplica,65+,1,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Otro/Desconocido,Otras violencias sexuales,18-24,1,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,25-34,3,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-01
2022-01-31,2022,1,Medellin,3,F,M,Violencia Física,No Aplica,54-65,1,2022-01
2022-01-31,2022,1,Medellin,3,M,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-01
2022-01-31,2022,1,Medellin,3,M,M,Otro/Desconocido,Otras violencias sexuales,18-24,1,2022-01
2022-01-31,2022,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-01
2022-01-31,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2022-01
2022-01-31,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2022-01
2022-01-31,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,2,2022-01
2022-01-31,2022,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2022-01
2022-02-01,2022,2,Medellin,1,M,M,Otro/Desconocido,Actos sexuales,25-34,1,2022-02
2022-02-01,2022,2,Medellin,2,F,F,Otro/Desconocido,Actos sexuales,7-12,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,35-44,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,45-54,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-01,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,45-54,1,2022-02
2022-02-01,2022,2,Medellin,3,F,F,Otro/Desconocido,Actos sexuales,25-34,1,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,45-54,1,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,12-18,2,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,18-24,2,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-01,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-01,2022,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-01,2022,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Actos sexuales,54-65,1,2022-02
2022-02-02,2022,2,Medellin,2,F,F,Otro/Desconocido,Actos sexuales,2-7,2,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,12-18,1,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,12-18,3,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,25-34,2,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-02,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-02,2022,2,Medellin,2,M,M,Otro/Desconocido,Acoso sexual,2-7,1,2022-02
2022-02-02,2022,2,Medellin,3,F,F,Negligencia y Abandono,No Aplica,2-7,1,2022-02
2022-02-02,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-02,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-02,2022,2,Medellin,4,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-02,2022,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-02,2022,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-02
2022-02-02,2022,2,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-02
2022-02-02,2022,2,Medellin,Sin Dato,M,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-02
2022-02-03,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,18-24,3,2022-02
2022-02-03,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,54-65,1,2022-02
2022-02-03,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,2-7,1,2022-02
2022-02-03,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-02
2022-02-03,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-03,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,2-7,1,2022-02
2022-02-03,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-03,2022,2,Medellin,2,M,M,Otro/Desconocido,Actos sexuales,18-24,1,2022-02
2022-02-03,2022,2,Medellin,3,F,F,Violencia Física,No Aplica,2-7,1,2022-02
2022-02-03,2022,2,Medellin,3,F,F,Violencia Psicológica,No Aplica,2-7,1,2022-02
2022-02-03,2022,2,Medellin,3,F,M,Otro/Desconocido,Acoso sexual,2-7,1,2022-02
2022-02-03,2022,2,Medellin,3,F,M,Otro/Desconocido,Otras violencias sexuales,25-34,1,2022-02
2022-02-03,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-03,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-03,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-03,2022,2,Medellin,3,M,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-03,2022,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-03,2022,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-03,2022,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-04,2022,2,Medellin,1,F,M,Negligencia y Abandono,No Aplica,12-18,1,2022-02
2022-02-04,2022,2,Medellin,1,F,M,Otro/Desconocido,Acoso sexual,7-12,1,2022-02
2022-02-04,2022,2,Medellin,1,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-02
2022-02-04,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-04,2022,2,Medellin,1,M,M,Otro/Desconocido,Otras violencias sexuales,2-7,1,2022-02
2022-02-04,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,2,2022-02
2022-02-04,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-02
2022-02-04,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-04,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-04,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,54-65,1,2022-02
2022-02-04,2022,2,Medellin,3,F,F,Violencia Psicológica,No Aplica,12-18,1,2022-02
2022-02-04,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-02
2022-02-04,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,18-24,2,2022-02
2022-02-04,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-04,2022,2,Medellin,Sin Dato,F,F,Negligencia y Abandono,No Aplica,0-2,1,2022-02
2022-02-05,2022,2,Medellin,1,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-02
2022-02-05,2022,2,Medellin,2,F,F,Otro/Desconocido,Acoso sexual,25-34,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,3,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,12-18,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,25-34,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Otro/Desconocido,Acoso sexual,7-12,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-05,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-05,2022,2,Medellin,2,M,F,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-05,2022,2,Medellin,2,M,M,Violencia Física,No Aplica,7-12,1,2022-02
2022-02-05,2022,2,Medellin,3,F,F,Negligencia y Abandono,No Aplica,2-7,2,2022-02
2022-02-05,2022,2,Medellin,3,F,M,Otro/Desconocido,Acoso sexual,25-34,1,2022-02
2022-02-05,2022,2,Medellin,3,F,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-02
2022-02-05,2022,2,Medellin,3,M,F,Violencia Física,No Aplica,7-12,1,2022-02
2022-02-05,2022,2,Medellin,3,M,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-05,2022,2,Medellin,Sin Dato,F,F,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-05,2022,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-05,2022,2,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-02
2022-02-06,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,45-54,1,2022-02
2022-02-06,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-06,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,18-24,1,2022-02
2022-02-06,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-06,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-06,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-06,2022,2,Medellin,3,F,M,Otro/Desconocido,Actos sexuales,12-18,1,2022-02
2022-02-06,2022,2,Medellin,3,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,54-65,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,12-18,2,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-07,2022,2,Medellin,1,F,M,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-07,2022,2,Medellin,1,M,F,Violencia Física,No Aplica,7-12,1,2022-02
2022-02-07,2022,2,Medellin,1,M,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-07,2022,2,Medellin,2,F,F,Otro/Desconocido,Actos sexuales,2-7,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,2-7,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Otro/Desconocido,Actos sexuales,7-12,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Otro/Desconocido,Explotación sexual,12-18,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,12-18,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,18-24,2,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,35-44,2,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Violencia Física,No Aplica,7-12,1,2022-02
2022-02-07,2022,2,Medellin,2,F,M,Violencia Psicológica,No Aplica,25-34,1,2022-02
2022-02-07,2022,2,Medellin,2,M,F,Negligencia y Abandono,No Aplica,0-2,1,2022-02
2022-02-07,2022,2,Medellin,2,M,F,Otro/Desconocido,Acceso carnal,7-12,1,2022-02
2022-02-07,2022,2,Medellin,2,M,F,Violencia Física,No Aplica,18-24,1,2022-02
2022-02-07,2022,2,Medellin,2,M,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-07,2022,2,Medellin,2,M,M,Violencia Física,No Aplica,25-34,1,2022-02
2022-02-07,2022,2,Medellin,3,F,F,Violencia Física,No Aplica,35-44,1,2022-02
2022-02-07,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2022-02
2022-02-07,2022,2,Medellin,3,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2022-02
